"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jun 03 11:28:32 GMT 2025","Tue Jun 03 11:28:55 GMT 2025","22894","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupCreation","groupCreation",""
"skipped","Tue Jun 03 11:28:30 GMT 2025","Tue Jun 03 11:28:30 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"failed","Tue Jun 03 11:35:05 GMT 2025","Tue Jun 03 11:35:26 GMT 2025","21183","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipDeletion","relationshipDeletion",""
"passed","Tue Jun 03 11:29:17 GMT 2025","Tue Jun 03 11:29:35 GMT 2025","17946","Social Registry Sanity Test Suite","Sanity Suite","testcase.GenderTypeTest","testcase.GenderTypeTest","genderTypeUpdation","genderTypeUpdation",""
"passed","Tue Jun 03 11:27:18 GMT 2025","Tue Jun 03 11:27:47 GMT 2025","28813","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"passed","Tue Jun 03 11:31:58 GMT 2025","Tue Jun 03 11:32:18 GMT 2025","19904","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Tue Jun 03 11:29:59 GMT 2025","Tue Jun 03 11:30:17 GMT 2025","17204","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindCreation","groupMembershipKindCreation",""
"passed","Tue Jun 03 11:34:28 GMT 2025","Tue Jun 03 11:34:46 GMT 2025","17597","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"failed","Tue Jun 03 11:28:07 GMT 2025","Tue Jun 03 11:28:30 GMT 2025","22543","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"skipped","Tue Jun 03 11:28:55 GMT 2025","Tue Jun 03 11:28:55 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"failed","Tue Jun 03 11:30:36 GMT 2025","Tue Jun 03 11:30:58 GMT 2025","22274","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"passed","Tue Jun 03 11:31:39 GMT 2025","Tue Jun 03 11:31:56 GMT 2025","16386","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeUpdation","idTypeUpdation",""
"broken","Tue Jun 03 11:31:00 GMT 2025","Tue Jun 03 11:31:17 GMT 2025","17221","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeCreation","groupTypeCreation",""
"passed","Tue Jun 03 11:33:00 GMT 2025","Tue Jun 03 11:33:22 GMT 2025","21101","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegionTest","testcase.RegionTest","regionDeletion","regionDeletion",""
"passed","Tue Jun 03 11:30:18 GMT 2025","Tue Jun 03 11:30:34 GMT 2025","15683","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
