"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jun 05 06:02:29 GMT 2025","Thu Jun 05 06:02:29 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTypeTest","testcase.GroupTypeTest","groupTypeDeletion","groupTypeDeletion",""
"skipped","Thu Jun 05 06:02:59 GMT 2025","Thu Jun 05 06:02:59 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeDeletion","idTypeDeletion",""
"passed","Thu Jun 05 05:58:12 GMT 2025","Thu Jun 05 05:58:35 GMT 2025","23056","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualCreation","individualCreation",""
"passed","Thu Jun 05 05:57:19 GMT 2025","Thu Jun 05 05:57:51 GMT 2025","31786","Social Registry Sanity Test Suite","Sanity Suite","testcase.LoginPageTest","testcase.LoginPageTest","resetPassword","resetPassword",""
"broken","Thu Jun 05 06:04:41 GMT 2025","Thu Jun 05 06:05:10 GMT 2025","29031","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipsCreation","relationshipsCreation",""
"failed","Thu Jun 05 05:58:38 GMT 2025","Thu Jun 05 05:59:00 GMT 2025","22518","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualUpdation","individualUpdation",""
"skipped","Thu Jun 05 05:59:00 GMT 2025","Thu Jun 05 05:59:00 GMT 2025","1","Social Registry Sanity Test Suite","Sanity Suite","testcase.IndividualTest","testcase.IndividualTest","individualDeletion","individualDeletion",""
"skipped","Thu Jun 05 06:05:10 GMT 2025","Thu Jun 05 06:05:10 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.RelationshipTest","testcase.RelationshipTest","relationshipUpdation","relationshipUpdation",""
"broken","Thu Jun 05 06:02:31 GMT 2025","Thu Jun 05 06:02:59 GMT 2025","28203","Social Registry Sanity Test Suite","Sanity Suite","testcase.IdTypeTest","testcase.IdTypeTest","idTypeCreation","idTypeCreation",""
"skipped","Thu Jun 05 06:01:44 GMT 2025","Thu Jun 05 06:01:44 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindDeletion","groupMembershipKindDeletion",""
"failed","Thu Jun 05 05:59:53 GMT 2025","Thu Jun 05 06:00:17 GMT 2025","23570","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupTest","testcase.GroupTest","groupDeletion","groupDeletion",""
"failed","Thu Jun 05 06:04:19 GMT 2025","Thu Jun 05 06:04:39 GMT 2025","20751","Social Registry Sanity Test Suite","Sanity Suite","testcase.RegistrantTagsTest","testcase.RegistrantTagsTest","registrantTagDeletion","registrantTagDeletion",""
"skipped","Thu Jun 05 06:01:44 GMT 2025","Thu Jun 05 06:01:44 GMT 2025","0","Social Registry Sanity Test Suite","Sanity Suite","testcase.GroupMembershipKindTest","testcase.GroupMembershipKindTest","groupMembershipKindUpdation","groupMembershipKindUpdation",""
